var;plot_id;spike;flower;small;medium;large;total
Capone;38;1;4;0;0;0;0
Capone;38;2;5;0;0;0;0
Capone;38;3;6;0;0;0;0
Capone;38;4;5;0;0;0;0
Capone;38;5;6;0;0;0;0
Capone;38;6;6;0;0;0;0
Capone;38;7;6;0;0;0;0
Capone;38;8;6;0;0;0;0
Capone;38;9;7;0;0;0;0
Capone;38;10;6;0;0;0;0
Capone;38;11;6;0;0;0;0
Capone;38;12;7;0;0;0;0
Capone;38;13;6;0;0;0;0
Capone;38;14;6;0;0;0;0
Capone;38;15;5;0;0;0;0
Capone;38;16;5;0;0;0;0
Capone;38;17;5;0;0;0;0
Capone;38;18;5;0;0;0;0
Capone;38;19;5;0;0;0;0
